Date,Brand,Type,Publisher,Product,Direct to retailer link,Status,Commission,Payment
11/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$7.35",""
11/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$10.50",""
11/4/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+lZgjuYySrquNP4FrP4CAwg","Open","-$10.50",""
11/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+lZgjuYySrquNP4FrP4CAwg","Open","$10.50",""
11/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+lZgjuYySrquNP4FrP4CAwg","Open","$10.50",""
11/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$10.50",""
11/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$10.50",""
11/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$9.45",""
11/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$7.35",""
11/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$7.35",""
11/4/25,"Target","Sale commission","Nicki Entenmann","Women's Slim Fit Long Sleeve Top - A New Day™","https://rstyle.me/+9vItX1ZQOQciqH64FgUZJA","Open","$0.58",""
11/4/25,"Nordstrom","Sale return","Nicki Entenmann","New Balance Gender Inclusive 9060 Sneaker | Nordstrom","https://rstyle.me/+uknx5ACc3GVTH5rbfRFmoA","Open","-$10.43",""
11/4/25,"Nordstrom","Sale commission","Nicki Entenmann","New Balance Gender Inclusive 9060 Sneaker | Nordstrom","https://rstyle.me/+uknx5ACc3GVTH5rbfRFmoA","Open","$12.53",""
11/4/25,"Nordstrom","Sale commission","Nicki Entenmann","New Balance Gender Inclusive 9060 Sneaker | Nordstrom","https://rstyle.me/+uknx5ACc3GVTH5rbfRFmoA","Open","$10.43",""
11/4/25,"Nordstrom","Sale commission","Nicki Entenmann","New Balance Gender Inclusive 9060 Sneaker | Nordstrom","https://rstyle.me/+uknx5ACc3GVTH5rbfRFmoA","Open","$13.23",""
11/4/25,"Nordstrom","Sale commission","Nicki Entenmann","New Balance Gender Inclusive 9060 Sneaker | Nordstrom","https://rstyle.me/+uknx5ACc3GVTH5rbfRFmoA","Open","$10.43",""
11/4/25,"Nordstrom","Sale commission","Nicki Entenmann","New Balance Gender Inclusive 9060 Sneaker | Nordstrom","https://rstyle.me/+uknx5ACc3GVTH5rbfRFmoA","Open","$11.13",""
11/4/25,"American Eagle Outfitters (US & CA)","Sale commission","Nicki Entenmann","AE Dreamy Drape Stretch Curvy Ripped Super High-Waisted Baggy Wide-Leg Jean","https://rstyle.me/+zVKuJnxGENrOZHfOs3Xxxg","Open","$4.41",""
11/4/25,"American Eagle Outfitters (US & CA)","Sale commission","Nicki Entenmann","AE Dreamy Drape Stretch Curvy Ripped Super High-Waisted Baggy Wide-Leg Jean","https://rstyle.me/+zVKuJnxGENrOZHfOs3Xxxg","Open","$5.14",""
11/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$10.50",""
11/4/25,"Vuori Clothing (US & Canada)","Sale commission","Nicki Entenmann","Restore Ultra Wideleg Sweatpant | Women's Java Pants | Vuori","https://rstyle.me/+5z2JClITMcKeSgoq4byl2g","Open","$3.29",""
11/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$10.50",""
11/4/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$27.72",""
11/4/25,"QVC","Sale commission","Nicki Entenmann","Holiday Gift Guide - QVC.com","https://rstyle.me/+WnM6rDoeNPGi3lJOJcvneA","Open","$4.62",""
11/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$10.50",""
11/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$8.93",""
11/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$3.68",""
11/4/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","-$10.50",""
11/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$21.00",""
11/4/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$4.72",""
11/4/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$5.94",""
11/4/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$8.02",""
11/3/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$3.75",""
11/3/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$3.16",""
11/3/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$8.22",""
11/3/25,"Nordstrom","Sale commission","Nicki Entenmann","New Balance Gender Inclusive 9060 Sneaker | Nordstrom","https://rstyle.me/+uknx5ACc3GVTH5rbfRFmoA","Open","$7.98",""
11/3/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Align™ High-Rise Pant 25\"","https://rstyle.me/+DctwTcbBMkGu2Qd8ITftpw","Open","$10.29",""
11/3/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$9.49",""
11/3/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$11.55",""
11/3/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","-$9.45",""
11/3/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","-$9.45",""
11/3/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","-$6.30",""
11/3/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","-$9.45",""
11/3/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","-$7.35",""
11/3/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","-$10.50",""
11/3/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","-$4.73",""
11/3/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$9.45",""
11/3/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$7.35",""
11/3/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$10.50",""
11/3/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$9.45",""
11/3/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$6.30",""
11/3/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$4.73",""
11/3/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Women's High Rise 90s Relaxed Jean | Women's Bottoms | Abercrombie.com","https://rstyle.me/+le7fO1UkylzWrO1_D9HJdw","Open","$9.45",""
11/3/25,"QVC","Sale commission","Nicki Entenmann","HALO Set of 3 Rechargeable Lighter Wands with Gift Boxes - QVC.com","https://rstyle.me/+EUemwtY0vbdalwm4uG_4Ow","Open","$4.90",""
11/3/25,"MERIT","Sale commission","Nicki Entenmann","Great Skin Double Cleanse","https://rstyle.me/+Bm1P-kOs4X78mZr60ltjag","Open","$2.52",""
11/3/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$8.30",""
11/3/25,"Walmart (US)","Sale return","Nicki Entenmann","IBTOM CASTLE Women Workout Sets Yoga Outfits, Sports Bra and High Waist Leggings Gym Clothes Trac...","https://rstyle.me/+GiouPndlELq4IP1Nsnrd5Q","Open","-$2.63",""
11/3/25,"Walmart (US)","Sale return","Nicki Entenmann","IBTOM CASTLE Women Workout Sets Yoga Outfits, Sports Bra and High Waist Leggings Gym Clothes Trac...","https://rstyle.me/+GiouPndlELq4IP1Nsnrd5Q","Open","-$0.03",""
11/3/25,"Walmart (US)","Sale return","Nicki Entenmann","IBTOM CASTLE Women Workout Sets Yoga Outfits, Sports Bra and High Waist Leggings Gym Clothes Trac...","https://rstyle.me/+GiouPndlELq4IP1Nsnrd5Q","Open","-$0.06",""
11/3/25,"Walmart (US)","Sale return","Nicki Entenmann","IBTOM CASTLE Women Workout Sets Yoga Outfits, Sports Bra and High Waist Leggings Gym Clothes Trac...","https://rstyle.me/+GiouPndlELq4IP1Nsnrd5Q","Open","-$0.15",""
11/3/25,"Walmart (US)","Sale commission","Nicki Entenmann","IBTOM CASTLE Women Workout Sets Yoga Outfits, Sports Bra and High Waist Leggings Gym Clothes Trac...","https://rstyle.me/+GiouPndlELq4IP1Nsnrd5Q","Open","$2.63",""
11/3/25,"Walmart (US)","Sale commission","Nicki Entenmann","IBTOM CASTLE Women Workout Sets Yoga Outfits, Sports Bra and High Waist Leggings Gym Clothes Trac...","https://rstyle.me/+GiouPndlELq4IP1Nsnrd5Q","Open","$0.03",""
11/3/25,"Walmart (US)","Sale commission","Nicki Entenmann","IBTOM CASTLE Women Workout Sets Yoga Outfits, Sports Bra and High Waist Leggings Gym Clothes Trac...","https://rstyle.me/+GiouPndlELq4IP1Nsnrd5Q","Open","$3.15",""
11/3/25,"Walmart (US)","Sale commission","Nicki Entenmann","IBTOM CASTLE Women Workout Sets Yoga Outfits, Sports Bra and High Waist Leggings Gym Clothes Trac...","https://rstyle.me/+GiouPndlELq4IP1Nsnrd5Q","Open","$0.15",""
11/3/25,"Walmart (US)","Sale commission","Nicki Entenmann","IBTOM CASTLE Women Workout Sets Yoga Outfits, Sports Bra and High Waist Leggings Gym Clothes Trac...","https://rstyle.me/+GiouPndlELq4IP1Nsnrd5Q","Open","$0.06",""
11/3/25,"Amazon (US)","Sale return","Nicki Entenmann","","","Open","-$2.49",""
11/3/25,"Amazon (US)","Sale return","Nicki Entenmann","","","Open","-$0.32",""
11/3/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$16.43",""
11/2/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$6.62",""
11/2/25,"Nike (US)","Sale commission","Nicki Entenmann","Unisex Nike Sportswear Tech Fleece Girls' Oversized Hoodie in Black | HF8188-010","https://rstyle.me/+YGT_4K4tD4-deXIlfHZujw","Open","$35.88",""
11/2/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Curve Love High Rise 90s Relaxed Jean","https://rstyle.me/+88yFyK2Op_g-KR7g69odiQ","Open","-$9.45",""
11/2/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Curve Love High Rise 90s Relaxed Jean","https://rstyle.me/+88yFyK2Op_g-KR7g69odiQ","Open","-$9.45",""
11/2/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Curve Love High Rise 90s Relaxed Jean","https://rstyle.me/+88yFyK2Op_g-KR7g69odiQ","Open","$9.45",""
11/2/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Curve Love High Rise 90s Relaxed Jean","https://rstyle.me/+88yFyK2Op_g-KR7g69odiQ","Open","$9.45",""
11/2/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Curve Love High Rise 90s Relaxed Jean","https://rstyle.me/+88yFyK2Op_g-KR7g69odiQ","Open","$9.45",""
11/2/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$4.10",""
11/2/25,"Lululemon (US)","Sale commission","Nicki Entenmann","Wunder Train Contour Fit High-Rise Tight 25\" | Women's Leggings/Tights | lululemon","https://rstyle.me/+LDB7UzU2e4EUey0DkONtjw","Open","$53.13",""
11/2/25,"Quince","Sale commission","Nicki Entenmann","Camel Hair Double-Breasted Long Wrap Coat","https://rstyle.me/+wKgr1a1WyBhbRryQqJDP_A","Open","$11.33",""
11/2/25,"Quince","Sale commission","Nicki Entenmann","Camel Hair Double-Breasted Long Wrap Coat","https://rstyle.me/+wKgr1a1WyBhbRryQqJDP_A","Open","$2.09",""
11/2/25,"Quince","Sale commission","Nicki Entenmann","Camel Hair Double-Breasted Long Wrap Coat","https://rstyle.me/+wKgr1a1WyBhbRryQqJDP_A","Open","$2.09",""
11/2/25,"Quince","Sale commission","Nicki Entenmann","Camel Hair Double-Breasted Long Wrap Coat","https://rstyle.me/+wKgr1a1WyBhbRryQqJDP_A","Open","$2.77",""
11/2/25,"Quince","Sale commission","Nicki Entenmann","Camel Hair Double-Breasted Long Wrap Coat","https://rstyle.me/+wKgr1a1WyBhbRryQqJDP_A","Open","$3.35",""
11/2/25,"Quince","Sale commission","Nicki Entenmann","Camel Hair Double-Breasted Long Wrap Coat","https://rstyle.me/+wKgr1a1WyBhbRryQqJDP_A","Open","$2.77",""
11/2/25,"Nike (US)","Sale commission","Nicki Entenmann","Unisex Nike Sportswear Tech Fleece Girls' Oversized Hoodie in Black | HF8188-010","https://rstyle.me/+YGT_4K4tD4-deXIlfHZujw","Open","$5.04",""
11/2/25,"Nike (US)","Sale commission","Nicki Entenmann","Unisex Nike Sportswear Tech Fleece Girls' Oversized Hoodie in Black | HF8188-010","https://rstyle.me/+YGT_4K4tD4-deXIlfHZujw","Open","$5.04",""
11/2/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$12.39",""
11/2/25,"Nike (US)","Sale commission","Nicki Entenmann","Unisex Nike Sportswear Tech Fleece Girls' Oversized Hoodie in Black | HF8188-010","https://rstyle.me/+YGT_4K4tD4-deXIlfHZujw","Open","$4.48",""
11/2/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Mid Rise 90s Straight Jean","https://rstyle.me/+y9WxkBWQktHt6sZUPmSxrQ","Open","-$2.75",""
11/2/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","Mid Rise 90s Straight Jean","https://rstyle.me/+y9WxkBWQktHt6sZUPmSxrQ","Open","-$2.75",""
11/2/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Mid Rise 90s Straight Jean","https://rstyle.me/+y9WxkBWQktHt6sZUPmSxrQ","Open","$5.50",""
11/2/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Mid Rise 90s Straight Jean","https://rstyle.me/+y9WxkBWQktHt6sZUPmSxrQ","Open","$5.50",""
11/2/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$14.15",""
11/1/25,"Vuori Clothing (US & Canada)","Sale commission","Nicki Entenmann","Long-Sleeve Halo Crew","https://rstyle.me/+zLJXOiFbve2i6rw7pkHmAA","Open","$11.34",""
11/1/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+8aXeiDvBaS8EgJ2IZp6_oA","Open","$2.29",""
11/1/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+8aXeiDvBaS8EgJ2IZp6_oA","Open","$3.12",""
11/1/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+8aXeiDvBaS8EgJ2IZp6_oA","Open","$3.57",""
11/1/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+8aXeiDvBaS8EgJ2IZp6_oA","Open","$2.58",""
11/1/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+8aXeiDvBaS8EgJ2IZp6_oA","Open","$2.67",""
11/1/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+8aXeiDvBaS8EgJ2IZp6_oA","Open","$2.29",""
11/1/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+8aXeiDvBaS8EgJ2IZp6_oA","Open","$3.57",""
11/1/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+8aXeiDvBaS8EgJ2IZp6_oA","Open","$2.57",""
11/1/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+8aXeiDvBaS8EgJ2IZp6_oA","Open","-$6.30",""
11/1/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+8aXeiDvBaS8EgJ2IZp6_oA","Open","$6.30",""
11/1/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$4.62",""
11/1/25,"Target","Sale commission","Nicki Entenmann","Women's Relaxed Denim Bomber Jacket - Universal Thread™ Medium Wash","https://rstyle.me/+iV4AvWgjr0ebRd7rcvXNXg","Open","$1.96",""
11/1/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+VZxqkjCbw5VTfojj6L_YBw","Open","$12.39",""
11/1/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+lZgjuYySrquNP4FrP4CAwg","Open","$4.46",""
11/1/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+lZgjuYySrquNP4FrP4CAwg","Open","$5.80",""
11/1/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+lZgjuYySrquNP4FrP4CAwg","Open","$6.25",""
11/1/25,"Abercrombie & Fitch (US)","Sale return","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+8aXeiDvBaS8EgJ2IZp6_oA","Open","-$10.50",""
11/1/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+8aXeiDvBaS8EgJ2IZp6_oA","Open","$10.50",""
11/1/25,"Nordstrom","Sale return","Nicki Entenmann","Sportswear Tech Fleece Zip Hoodie","https://rstyle.me/+j-jOkSESqsRQrTfWBOSuCQ","Open","-$8.05",""
11/1/25,"Nordstrom","Sale commission","Nicki Entenmann","Sportswear Tech Fleece Zip Hoodie","https://rstyle.me/+j-jOkSESqsRQrTfWBOSuCQ","Open","$8.05",""
11/1/25,"Nordstrom","Sale commission","Nicki Entenmann","Sportswear Tech Fleece Zip Hoodie","https://rstyle.me/+j-jOkSESqsRQrTfWBOSuCQ","Open","$7.00",""
11/1/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","High Rise 90s Relaxed Jean","https://rstyle.me/+8aXeiDvBaS8EgJ2IZp6_oA","Open","$8.93",""
11/1/25,"Lululemon (US)","Sale return","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","-$15.33",""
11/1/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$20.48",""
11/1/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Denver Broncos Graphic Crew Sweatshirt","https://rstyle.me/+qEJ_Gk9uFSqc-IzZL-PFOg","Open","$6.30",""
